signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win,trade_date,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_trade_date,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,net_return,daily_return,is_win,strict_account_return,strict_return_source
20250430,1,PLAN_BUY_T1_OPEN,603955.SH,大千生态,sh_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0015534923072668,20_40,8_15,15_30,warming_2day,warming,warming,1100_1330,15_25,1_2_2,neg3_0,614943.069,18.5377,1.75,2.0,1.0,110439,145515,该候选只用于模拟盘计划，不代表实盘可买入。,20250506,24.88,20250507,26.71,0.0699330546623794,True,20250430,20250506,24.88,26.95,24.5,25.34,24.94,1.6038,20250507,25.27,27.87,25.2,26.71,25.34,5.4065,20250508,26.5,29.38,26.5,29.38,26.71,9.9963,20250509,29.58,31.42,29.15,29.55,29.38,0.5786,20250512,29.27,31.25,28.88,31.04,29.55,5.0423,fixed_t2_close,True,,20250506,24.88,24.904879999999995,daily_open_plus_slippage_no_l2,True,,20250507,26.71,26.68329,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.06978809351420297,0.05583047481136238,True,0.05583047481136238,conservative_daily_replay
20250604,1,PLAN_BUY_T1_OPEN,603900.SH,莱绅通灵,sh_main,1.0,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0093448824605491,20_40,15_30,lt_5,warming_2day,warming,warming,1330_1430,15_25,1_2_2,3_7,954797.067,22.4248,1.12,3.0,1.0,134434,140228,该候选只用于模拟盘计划，不代表实盘可买入。,20250605,12.97,20250606,11.1,-0.1477988743253662,False,20250604,20250605,12.97,13.37,11.74,11.74,13.04,-9.9693,20250606,11.31,11.59,11.05,11.1,11.74,-5.4514,20250609,11.03,11.9,11.0,11.73,11.1,5.6757,20250610,12.0,12.18,11.45,11.85,11.73,1.023,20250611,11.98,12.45,11.8,12.24,11.85,3.2911,fixed_t2_close,True,,20250605,12.97,12.98297,daily_open_plus_slippage_no_l2,True,,20250606,11.1,11.088899999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.14750880664439653,-0.11800704531551723,False,-0.11800704531551723,conservative_daily_replay
20250613,1,PLAN_BUY_T1_OPEN,002951.SZ,金时科技,sz_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0029680776029475,20_40,3_8,5_15,neutral,mixed,warming,1100_1330,10_15,1_2_2,lt_neg3,550516.814,10.2455,1.43,2.0,1.0,112503,145615,该候选只用于模拟盘计划，不代表实盘可买入。,20250616,13.81,20250617,15.42,0.112962186821144,True,20250613,20250616,13.81,15.36,13.7,15.36,13.96,10.0287,20250617,15.55,16.82,14.49,15.42,15.36,0.3906,20250618,13.88,16.49,13.88,15.75,15.42,2.1401,20250619,14.9,15.0,13.73,13.73,15.26,-10.0262,20250620,12.68,13.0,12.36,12.36,13.73,-9.9782,fixed_t2_close,True,,20250616,13.81,13.823809999999998,daily_open_plus_slippage_no_l2,True,,20250617,15.42,15.40458,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.1127312533809421,0.09018500270475369,True,0.09018500270475369,conservative_daily_replay
20250624,1,PLAN_BUY_T1_OPEN,603906.SH,龙蟠科技,sh_main,3.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.009019411219217,20_40,8_15,15_30,neutral,mixed,warming,1100_1330,10_15,1_2_2,0_3,879599.23,10.9235,1.03,0.0,1.0,130608,130608,该候选只用于模拟盘计划，不代表实盘可买入。,20250625,15.39,20250626,15.73,0.0184722677063026,True,20250624,20250625,15.39,16.24,15.38,16.24,14.76,10.0271,20250626,16.5,17.04,15.73,15.73,16.24,-3.1404,20250627,15.75,16.36,15.36,15.59,15.73,-0.89,20250630,15.72,16.07,15.38,15.99,15.59,2.5657,20250701,15.99,16.2,15.3,15.65,15.99,-2.1263,fixed_t2_close,True,,20250625,15.39,15.405389999999999,daily_open_plus_slippage_no_l2,True,,20250626,15.73,15.71427,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.01843012531328343,0.014744100250626745,True,0.014744100250626745,conservative_daily_replay
20250625,1,PLAN_BUY_T1_OPEN,601162.SH,天风证券,sh_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0095993432017427,20_40,15_30,5_15,neutral,mixed,warming,1100_1330,10_15,3_5,3_7,4529019.077,12.024,5.95,0.0,1.0,132321,132321,该候选只用于模拟盘计划，不代表实盘可买入。,20250626,4.7,20250627,5.06,0.0729757446808509,True,20250625,20250626,4.7,4.95,4.59,4.69,4.5,4.2222,20250627,4.76,5.16,4.69,5.06,4.69,7.8891,20250630,4.9,5.04,4.82,4.93,5.06,-2.5692,20250701,4.91,5.05,4.76,4.8,4.93,-2.6369,20250702,4.77,4.82,4.63,4.66,4.8,-2.9167,fixed_t2_close,True,,20250626,4.7,4.7047,daily_open_plus_slippage_no_l2,True,,20250627,5.06,5.054939999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.07282470423193806,0.058259763385550445,True,0.058259763385550445,conservative_daily_replay
20250711,1,PLAN_BUY_T1_OPEN,600392.SH,XD盛和资,sh_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0050428063609008,20_40,15_30,5_15,neutral,mixed,warming,1100_1330,10_15,1_2_2,3_7,2758281.056,10.7107,2.78,0.0,1.0,110534,110534,该候选只用于模拟盘计划，不代表实盘可买入。,20250714,15.45,20250715,15.08,-0.0275682200647248,False,20250711,20250714,15.45,15.93,14.87,14.9,14.99,-0.6004,20250715,15.22,15.66,14.9,15.08,14.9,1.2081,20250716,15.75,16.31,15.62,15.79,15.08,4.7082,20250717,15.5,16.31,15.3,16.1,15.79,1.9633,20250718,16.0,17.46,15.91,17.03,16.1,5.7764,fixed_t2_close,True,,20250714,15.45,15.465449999999997,daily_open_plus_slippage_no_l2,True,,20250715,15.08,15.06492,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.02751837347118873,-0.022014698776950985,False,-0.022014698776950985,conservative_daily_replay
20250717,1,PLAN_BUY_T1_OPEN,603308.SH,应流股份,sh_main,1.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_3pct_0_5pct,0.0035734429314725,20_40,15_30,lt_5,warming_2day,warming,warming,1100_1330,3_6,3_5,0_3,601770.71,3.3039,2.22,0.0,1.0,131330,131330,该候选只用于模拟盘计划，不代表实盘可买入。,20250718,28.14,20250721,28.47,0.008107078891258,True,20250717,20250718,28.14,29.5,27.51,28.54,27.59,3.4433,20250721,28.39,28.78,27.24,28.47,28.54,-0.2453,20250722,28.16,28.41,27.18,27.3,28.47,-4.1096,20250723,27.16,27.34,26.22,26.78,27.3,-1.9048,20250724,27.2,28.03,27.05,27.16,26.78,1.419,fixed_t2_close,True,,20250718,28.14,28.168139999999998,daily_open_plus_slippage_no_l2,True,,20250721,28.47,28.44153,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.008085646166200621,0.006468516932960498,True,0.006468516932960498,conservative_daily_replay
20250804,1,PLAN_BUY_T1_OPEN,002558.SZ,巨人网络,sz_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0015472805542525,10_20,8_15,5_15,neutral,mixed,warming,1100_1330,3_6,2_3,0_3,2265181.567,4.5197,2.16,1.0,1.0,112112,133451,该候选只用于模拟盘计划，不代表实盘可买入。,20250805,27.02,20250806,28.03,0.0337597187268689,True,20250804,20250805,27.02,28.1,26.83,27.85,26.53,4.9755,20250806,27.67,28.2,27.19,28.03,27.85,0.6463,20250807,27.69,28.84,27.6,28.59,28.03,1.9979,20250808,28.66,30.5,28.47,29.81,28.59,4.2672,20250811,29.33,29.94,28.64,28.83,29.81,-3.2875,fixed_t2_close,True,,20250805,27.02,27.047019999999996,daily_open_plus_slippage_no_l2,True,,20250806,28.03,28.00197,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.03368703197616614,0.026949625580932914,True,0.026949625580932914,conservative_daily_replay
20250905,1,PLAN_BUY_T1_OPEN,600021.SH,上海电力,sh_main,0.8,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0028656388276399,20_40,3_8,lt_5,warming_2day,warming,warming,1100_1330,3_6,lt_0_8,neg3_0,3058770.32,5.5786,0.92,0.0,1.0,110801,110801,该候选只用于模拟盘计划，不代表实盘可买入。,20250908,22.0,20250909,23.1,0.04638,True,20250905,20250908,22.0,22.85,21.3,22.23,20.77,7.0294,20250909,22.01,24.1,21.6,23.1,22.23,3.9136,20250910,20.79,21.78,20.79,20.79,23.1,-10.0,20250911,19.71,22.77,19.39,22.01,20.79,5.8682,20250912,22.01,22.7,21.8,22.2,22.01,0.8632,fixed_t2_close,True,,20250908,22.0,22.022,daily_open_plus_slippage_no_l2,True,,20250909,23.1,23.076900000000002,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0462820979020981,0.03702567832167848,True,0.03702567832167848,conservative_daily_replay
20250922,1,PLAN_BUY_T1_OPEN,002006.SZ,精工科技,sz_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0062083507461422,20_40,8_15,5_15,neutral,mixed,warming,1100_1330,10_15,2_3,neg3_0,1469918.539,12.9042,1.32,1.0,1.0,130730,145345,该候选只用于模拟盘计划，不代表实盘可买入。,20250923,22.56,20250924,22.25,-0.0173611347517729,False,20250922,20250923,22.56,23.23,21.65,22.11,22.52,-1.8206,20250924,22.32,22.45,21.74,22.25,22.11,0.6332,20250925,22.25,22.96,22.0,22.58,22.25,1.4831,20250926,22.49,22.49,21.88,21.95,22.58,-2.7901,20250929,21.82,22.03,21.49,21.78,21.95,-0.7745,fixed_t2_close,True,,20250923,22.56,22.582559999999997,daily_open_plus_slippage_no_l2,True,,20250924,22.25,22.22775,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.017331681935086097,-0.013865345548068878,False,-0.013865345548068878,conservative_daily_replay
